어업별,품종별,어법별,행정구역별,판매형태별,항목,단위,2006.01 월,2006.02 월,2006.03 월,2006.04 월,2006.05 월,2006.06 월,2006.07 월,2006.08 월,2006.09 월,2006.10 월,2006.11 월,2006.12 월,2007.01 월,2007.02 월,2007.03 월,2007.04 월,2007.05 월,2007.06 월,2007.07 월,2007.08 월,2007.09 월,2007.10 월,2007.11 월,2007.12 월,2008.01 월,2008.02 월,2008.03 월,2008.04 월,2008.05 월,2008.06 월,2008.07 월,2008.08 월,2008.09 월,2008.10 월,2008.11 월,2008.12 월,2009.01 월,2009.02 월,2009.03 월,2009.04 월,2009.05 월,2009.06 월,2009.07 월,2009.08 월,2009.09 월,2009.10 월,2009.11 월,2009.12 월,2010.01 월,2010.02 월,2010.03 월,2010.04 월,2010.05 월,2010.06 월,2010.07 월,2010.08 월,2010.09 월,2010.10 월,2010.11 월,2010.12 월,2011.01 월,2011.02 월,2011.03 월,2011.04 월,2011.05 월,2011.06 월,2011.07 월,2011.08 월,2011.09 월,2011.10 월,2011.11 월,2011.12 월,2012.01 월,2012.02 월,2012.03 월,2012.04 월,2012.05 월,2012.06 월,2012.07 월,2012.08 월,2012.09 월,2012.10 월,2012.11 월,2012.12 월,2013.01 월,2013.02 월,2013.03 월,2013.04 월,2013.05 월,2013.06 월,2013.07 월,2013.08 월,2013.09 월,2013.10 월,2013.11 월,2013.12 월,2014.01 월,2014.02 월,2014.03 월,2014.04 월,2014.05 월,2014.06 월,2014.07 월,2014.08 월,2014.09 월,2014.10 월,2014.11 월,2014.12 월,2015.01 월,2015.02 월,2015.03 월,2015.04 월,2015.05 월,2015.06 월,2015.07 월,2015.08 월,2015.09 월,2015.10 월,2015.11 월,2015.12 월,2016.01 월,2016.02 월,2016.03 월,2016.04 월,2016.05 월,2016.06 월,2016.07 월,2016.08 월,2016.09 월,2016.10 월,2016.11 월,2016.12 월,2017.01 월,2017.02 월,2017.03 월,2017.04 월,2017.05 월,2017.06 월,2017.07 월,2017.08 월,2017.09 월,2017.10 월,2017.11 월,2017.12 월,2018.01 월,2018.02 월,2018.03 월,2018.04 월,2018.05 월,2018.06 월,2018.07 월,2018.08 월,2018.09 월,2018.10 월,2018.11 월,2018.12 월,2019.01 월,2019.02 월,2019.03 월,2019.04 월,2019.05 월,2019.06 월,2019.07 월,2019.08 월,2019.09 월,2019.10 월,2019.11 월,2019.12 월,2020.01 월,2020.02 월,2020.03 월,2020.04 월,2020.05 월,2020.06 월,2020.07 월,2020.08 월,2020.09 월,2020.10 월,2020.11 월,2020.12 월,2021.01 월,2021.02 월,2021.03 월,2021.04 월,2021.05 월,2021.06 월,2021.07 월,2021.08 월,2021.09 월,2021.10 월,2021.11 월,2021.12 월,2022.01 월,2022.02 월,2022.03 월,2022.04 월,2022.05 월,2022.06 월,2022.07 월,2022.08 월,2022.09 월,2022.10 월,2022.11 월,2022.12 월,2023.01 월,2023.02 월,2023.03 월,2023.04 월,2023.05 월,2023.06 월,2023.07 월,2023.08 월,2023.09 월,2023.10 월,2023.11 월,2023.12 월,2024.01 월,2024.02 월,2024.03 월,2024.04 월,2024.05 월
계,갯장어,계,계,계,생산량:계,,11,6,3,6,14,133,114,155,110,57,36,27,22,9,10,17,32,165,301,201,129,83,63,39,24,14,19,20,62,174,278,232,130,224,80,49,17,7,8,8,104,241,485,423,166,94,64,33,13,6,8,10,33,251,357,348,176,77,51,28,19,3,2,2,25,103,348,340,187,106,54,30,16.747,6.5898,2.907,5.765,85.13068,218.85803,380.86758,225.59054,204.12908,89.89956,66.07714,37.9985,16.24135,8.133,9.82268,15.2966,43.03333,118.12635,211.55789,127.97854,88.47528,153.56573,40.62337,29.2818,7.972,4.064,3.87259,9.05106,78.99506,269.77253,317.81303,235.11436,155.44605,85.82245,58.09912,46.27816,17.705,10.077,12.361,25.32544,126.65416,238.68806,314.05143,236.85481,159.97927,104.70605,85.55865,69.99756,18.398,5.68989,13.17,9.64724,78.76776,244.91512,412.79814,269.92746,115.32021,89.26407,64.11604,56.223,19.19122,3.977,8.764,8.732,76.62987,212.61857,290.68438,207.00868,87.80109,51.00917,63.7422,50.4342,20.323,5.52808,3.104,4.9274,51.7799,183.9417,238.3155,186.7979,102.6224,97.9564,58.0125,30.5153,12.67616,4.069,5.07,10.047,63.59242,183.0745,257.3525,191.4455,68.1282,85.0117,70.0256,42.7223,19.20512,7.298,4.334,8.8091,61.7357,231.1456,314.6165,206.1629,108.3394,85.1496,81.3714,39.5538,12.72854,6.739,6.576,14.68073,50.5221,197.6782,287.7012,252.6836,125.3264,146.5927,66.3128,58.5795,21.5198,7.186,6.141,17.40842,105.36711,167.5653,355.8642,299.6383,82.4182,108.0348,117.3784,71.0281,22.47817,7.8907,8.45,11.7763,63.919,152.8248,184.0688,156.8745,99.3579,75.3719,113.0279,47.643,21.3245,7.2931,7.8959,20.8176,100.5726
계,먹장어,계,계,계,생산량:계,,0,,,0,2,5,3,1,2,2,0,0,0,0,0,1,7,8,7,2,1,2,1,0,3,0,0,1,5,5,6,3,4,9,1,0,7,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,1,1,3,1,8,1,0,0,0,0,0,0,1,8,8,2,0,3,1,0,0.8642,1.4949,2.14502,4.69476,4.33952,4.54459,15.26532,2.3691,1.74385,3.3459,1.6757,0.689,0.53156,0.48057,2.13279,1.63975,3.38204,3.39573,1.94087,1.71188,2.41588,2.22615,3.01987,1.87342,2.42062,2.96854,4.97053,6.50592,3.71383,7.57145,3.58708,5.99259,6.73325,5.72538,6.48224,4.58459,5.67286,4.33599,8.99441,7.57174,6.23599,8.46489,7.46027,6.69743,7.80627,5.14996,6.27286,5.16734,3.13636,3.1919,8.4348,9.66085,10.73979,10.5466,7.61631,5.31372,3.5122,4.58242,8.6735,6.67578,6.84713,5.22262,8.48296,10.25883,9.32702,6.19994,4.47031,4.885,4.00313,7.94476,6.26483,3.347,4.23435,5.55231,8.4418,10.9423,9.6328,8.4756,6.8211,3.1837,5.4804,13.8566,39.1993,5.4734,7.02564,5.51716,8.68361,9.77793,10.34609,7.68064,10.6044,7.4295,7.5924,10.4141,9.8363,7.6824,5.56901,9.00089,11.34912,14.4777,16.6703,13.6425,8.9023,6.7869,8.1398,6.5827,8.1371,8.6263,7.74193,4.50588,8.48241,9.94305,9.6527,10.0722,6.0329,3.0742,4.2466,7.1824,5.342,6.5584,7.98153,3.15137,5.59424,7.89714,10.98404,8.9727,6.1502,4.7597,1.8123,5.5015,9.2468,5.0388,2.68261,8.9096,8.7265,6.7004,10.0035,7.5827,6.5322,4.3201,5.1049,7.3076,5.54,6.2675,6.1297,4.1024,7.5693,11.2375,13.2184
계,붕장어,계,계,계,생산량:계,,919,787,747,922,1359,1229,1471,1422,1569,1760,1385,1672,1395,1133,1169,1588,1720,1724,2056,1899,1526,2092,1730,1367,1345,968,1151,1383,1738,1984,1971,1735,1453,1756,1713,1240,953,764,722,839,1090,1235,1465,1453,1395,1262,1341,988,992,743,738,913,1019,1156,1466,1328,1308,1488,1475,1131,1059,821,902,1100,1195,1277,1654,1574,1474,1811,1467,1562,1360.13754,955.83595,1136.70444,1030.04755,1197.99419,1226.44616,1827.07529,1245.82891,1548.93413,1956.04364,1649.85185,1230.24333,992.23085,714.49982,851.7098,771.9041,1034.07373,1274.86448,1500.01567,1228.1601,1160.96833,1216.58507,1384.31616,1275.74976,1116.79299,756.88005,666.26848,707.43034,1027.4248,1162.86628,1410.50169,1370.06642,1454.22354,1341.33894,1182.45682,1058.20345,796.08085,724.6253,607.06084,719.90909,896.60351,1158.04019,1454.10779,1396.97766,1267.96991,1389.06187,1163.34611,1067.0084,909.96206,776.78079,623.40522,678.62702,1047.19334,1230.00255,1348.63507,1444.80422,1304.07141,1244.86596,1058.39371,964.62494,1001.87374,513.31372,635.02859,620.77498,808.6481,960.34909,1190.47566,1112.06634,1144.11106,1028.86931,1033.58548,916.22287,831.58183,605.61845,517.8211,731.8875,1006.6092,1098.5064,1342.9057,1116.1888,1186.9607,1165.2061,1249.0417,913.7435,1042.96887,802.69796,642.89698,726.62053,958.3914,1010.81366,1177.4925,1312.7152,1075.6042,1416.3364,1170.8431,1109.2557,908.79776,767.56005,563.85034,760.7706,1001.1637,1179.5594,1399.2501,1379.6956,1405.2781,1286.9709,1308.6716,1267.3706,891.4105,851.64736,956.27717,1005.34581,1095.839,1221.0819,1307.4832,1206.4182,979.0057,1152.828,1105.7244,919.2733,1112.40327,813.57556,752.25843,754.61665,996.44639,1033.2216,1286.7536,1268.1992,998.7101,1269.19,1543.4002,898.6357,1278.04176,1109.3286,1120.1109,1001.2435,1437.6159,1373.4718,1428.8686,1170.5134,1248.2805,1512.0133,1235.7816,1207.5151,1167.9114,977.3378,1017.2683,1337.1428,1238.025
계,전갱이류,계,계,계,생산량:계,,4747,2624,1893,1373,2235,3201,962,944,618,1755,1295,1580,1661,1258,851,1612,134,2419,2853,2853,1727,1465,1025,1231,1279,262,305,373,964,4624,6632,2350,1670,1642,1401,1250,971,595,1148,511,2827,2624,1193,1868,3167,3038,3024,1121,1353,732,477,372,694,2775,2483,2293,3166,1678,2292,990,1177,458,200,132,702,1382,2196,2086,9483,2549,2568,19920,1341.4642,7318.027,9279.765,1193.65783,2074.44944,1137.3932,1954.55226,864.08012,1548.90283,1060.82228,1612.2079,1712.5455,3035.77192,264.39688,339.9461,819.9755,457.16308,904.73038,2396.17759,1829.42076,1467.26804,802.31471,1761.06621,994.02735,1715.54915,1128.98193,889.66243,1012.79803,2068.69093,3518.60941,3323.77516,1495.59057,3341.35571,2120.98289,1861.41024,1527.23909,2151.96366,1460.39621,6291.9741,5052.67593,1483.80781,11161.2862,6908.40606,2799.80554,1086.63856,956.83992,1430.15365,2577.98115,2057.99679,359.37224,868.93111,2563.69093,880.74778,2437.99222,1947.77369,1630.44356,2069.13314,1916.53666,3319.15262,1567.83498,1594.63449,580.71653,402.72864,297.84561,2705.10862,2327.67273,2240.37637,2558.26083,3288.01643,1884.65356,2088.94536,1325.53771,1113.01738,425.78726,395.8878,625.691,606.3707,2200.4031,4240.7112,2796.5346,4382.2076,2860.112,4414.2659,2988.8154,1220.55817,569.92556,572.9252,1102.10732,1318.60272,2984.35033,5301.4126,6126.3021,5232.3213,5429.7289,6484.1029,6710.3047,4104.43406,2272.09612,1488.0189,814.6931,2267.4052,3668.4905,7091.3755,3003.6974,3214.2434,9075.0355,3925.0119,5282.2344,1393.39075,339.61643,1502.97983,1384.72492,1755.0488,3467.3414,8394.9606,5551.9675,8327.5512,8543.0804,6180.1854,2851.4634,1425.1361,658.21657,706.20098,496.42438,1088.36039,4033.2389,4714.7273,7005.7925,5443.8812,5225.9204,4669.7833,2293.0007,2623.6826,1065.8431,1826.4704,1018.2473,1380.3903,2195.6257,3880.2721,6516.0624,3976.0601,7207.2736,4237.6799,2752.9297,3972.3528,1207.4358,1047.7549,798.9829,521.8519
계,전어,계,계,계,생산량:계,,485,475,156,185,265,113,120,1605,2150,1501,122,138,587,159,191,210,32,9,748,2010,3386,1940,267,334,312,422,378,169,36,35,167,2356,1924,1044,193,151,425,362,594,416,134,24,71,956,1674,880,147,143,1431,1193,1810,309,82,52,85,871,1079,689,212,469,725,239,771,416,42,11,224,852,901,603,249,733,2691.70127,962.05068,3240.37813,673.60057,67.20694,34.10695,154.13761,656.8417,1098.60201,721.23701,167.88143,534.1751,1596.32055,1415.69726,2078.1273,509.37345,63.39345,7.81058,153.82516,405.30704,560.7487,586.11452,414.24755,904.3683,664.71778,1836.64335,2836.14283,161.11248,51.14214,19.68923,121.33317,421.78164,913.804,799.48058,78.80739,890.71967,1816.07678,304.93193,746.00187,160.21085,40.03614,15.16097,114.08552,452.69162,791.3788,412.9415,76.66363,542.38766,1369.8035,1203.60021,72.78857,129.76647,59.55569,12.5904,169.26284,490.51271,429.84866,423.03052,139.11376,111.99315,2025.48845,2494.97971,2472.26326,176.86194,50.04831,10.20849,164.39308,679.2369,1237.7276,192.86836,62.1777,995.98419,4042.93409,1201.28737,547.812,99.7748,47.5279,10.2473,482.7792,1423.943,1734.8452,1518.7936,353.3024,59.294,2034.06134,1579.43382,1071.78263,104.72897,12.31545,3.9379,172.1029,1679.942,1712.2877,1570.3132,364.6613,258.2393,532.90238,987.58818,1226.50571,229.0758,19.9036,2.289,350.5714,1665.0368,2066.9698,1393.3156,496.7421,289.9288,2407.06752,1410.22216,2252.18837,311.37721,9.8148,3.6279,182.5507,1729.6003,1775.8283,947.3277,119.9082,54.1154,1622.28042,1431.51146,741.35945,76.76267,47.66811,4.7585,216.243,686.6244,935.1333,644.5443,111.419,131.4711,1088.39136,2449.7592,1715.7616,77.1705,16.5829,4.3489,89.2589,1029.1137,1727.0648,1710.6932,155.3645,43.2816,648.1478,1029.3437,421.5912,80.462,12.7714
계,정어리,계,계,계,생산량:계,,0,,,0,0,,,0,0,,,,9,1,5,86,,0,0,0,,,0,5,,0,0,0,,,,1,0,99,1,7,,,,3,6,34,1,0,,0,3,,2,41,1,1,0,0,0,1,,11,4,0,,0,338,18,2,190,0,1,42,5,81,1800,197.156,297.733,345.938,6.2009,10.331,1.474,,0.06,0.45,0.04,22.861,35.579,53.494,0.135,3026.472,8.35307,0.022,276.768,154.08,7.398,0.01,1.08,25.232,11.73,118.644,26.898,65.057,13.92207,15.6276,7.47486,3.962,22.643,38.04,11.136,0.46,11.21543,93.107,127.94545,318.47484,132.16,0.95878,248.104,401.379,729.757,24.569,0.113,1.027,833.86514,4002.856,4.881,25.652,295.413,13.781,441.319,76.534,17.722,2.394,,11.062,316.078,1783.198,1147.77578,1661.94123,237.3754,133.043,1713.126,1201.339,232.9324,42.369,6.478,16.846,10.457,3784.98115,60.977,2208.8624,373.7008,2.5052,4.5573,2.978,36.5679,50.04,167.7726,0.1478,577.4352,1450.56092,68.3443,247.8697,248.01471,30.8568,38.5345,53.5331,34.6048,5.4043,0.125,38.838,0.8295,3.548,4.21571,819.11208,163.3493,66.5274,6.921,8.9796,17.6802,1.6585,7.3728,6.3073,33.81,13.16028,1.44,6.51,32.41976,6.0991,10.6952,5.64,,1.6231,3.5549,0.4301,8.392,,14.421,0.93,723.92104,4.221,21.9352,1984.4032,3172.496,1269.6789,2481.9573,1836.1097,519.679,379.09073,233.0658,3705.5159,974.3662,1460.5112,3212.001,7020.7564,5889.3847,4614.5202,5797.5396,11254.5142,3485.8238,2900.6202,978.41,6020.6164,3422.6649,647.1851
계,참조기,계,계,계,생산량:계,,779,1154,1031,434,45,45,11,154,1675,5417,5659,5024,2880,1854,1602,522,52,26,39,866,2543,8740,9275,5822,1719,3274,2516,900,44,104,116,712,3873,6880,7276,5786,2526,2233,1398,921,189,53,226,800,6055,8117,6421,5094,1562,1939,2007,1434,20,1417,1327,440,2072,5506,8702,5505,2458,1805,2219,1125,15,59,343,2854,11802,14167,13346,9033,3181.353,1599.3944,1699.77,2275.05185,22.2225,27.89046,43.7236,333.636,3622.7236,8272.3399,9305.4354,6456.0092,2332.097,1376.50699,2181.861,1172.50384,57.52762,16.25783,27.851,1284.69468,5557.70433,7933.55994,9322.64034,4016.08326,1353.0357,654.72455,1361.85589,672.66949,25.04265,19.49958,39.55891,1266.46575,5710.98577,5771.61121,6850.58975,3895.357,1005.751,356.233,425.437,318.635,52.98661,32.22687,78.52548,1226.87482,6515.93395,9467.2772,7233.44984,6541.05505,2685.519,357.63296,313.21028,123.3105,45.80569,39.06109,8.422,1249.31943,2989.01195,4206.88251,4119.98347,3132.9598,395.245,35.622,43.168,31.4028,45.508,22.2278,16.81465,755.46234,3823.26468,4499.4125,5594.7051,4135.29744,890.88365,98.377,347.134,239.217,33.9627,29.2971,12.0782,1404.1991,4757.501,6778.9511,5749.6346,2933.1024,558.81096,77.86721,331.348,317.28221,71.81065,40.1324,16.2821,1001.503,2192.5826,9600.5332,6765.1995,4767.4441,963.50949,180.22797,100.91744,62.95,24.3939,31.6514,20.2131,952.2178,6476.1295,10609.7509,13696.3037,7921.0702,815.92044,185.56056,239.05711,220.537,71.139,79.4108,21.9011,1525.9697,5939.63,8157.9169,8481.6116,5823.2799,935.76632,94.82401,275.5125,250.275,88.46868,40.7135,17.4893,747.1189,652.0966,5013.1235,6447.0129,1837.3912,570.714,122.4832,149.3819,108.4839,26.3096,44.9157,19.2627,383.2376,1170.6296,3617.6356,5006.2842,3897.5447,1484.0988,101.673,83.786,56.4143,57.7492
계,기타조기류,계,계,계,생산량:계,,234,153,148,134,186,276,181,218,572,1608,1397,1579,489,251,200,220,272,421,190,196,311,170,303,360,302,214,211,206,199,210,200,227,474,804,352,469,300,209,178,196,148,143,76,60,141,200,199,228,244,199,102,119,146,115,256,89,142,87,254,219,211,134,162,107,103,235,61,77,150,88,216,243,176.91752,115.84874,122.01084,115.51319,158.99233,83.12362,72.232,53.0687,144.2437,229.30195,246.11784,271.64474,215.78329,148.74542,258.01569,96.87461,208.07696,109.22919,41.73112,64.10017,197.29036,144.58116,286.79514,488.8624,352.92432,176.7108,210.17129,154.37336,305.6915,135.02092,51.76609,103.53276,159.00532,146.00937,261.91626,190.40103,192.9532,89.387,71.19756,99.71418,269.62389,131.56078,33.69259,86.04159,72.31666,63.02242,107.37055,115.19219,64.3835,36.12561,55.187,30.09898,48.01225,30.36242,24.08666,56.76601,14.74219,28.61285,126.09268,101.0356,38.034,25.182,22.26,31.137,54.2554,13.19018,8.0415,5.13483,19.3793,36.58006,39.12254,49.897,40.08649,34.17358,37.5191,29.7077,53.4066,17.9904,22.5251,19.4874,26.4398,13.7019,35.5699,50.9889,50.7321,23.82015,21.91049,28.06853,66.03623,29.655,9.0234,10.7549,52.5992,41.9918,80.9193,90.337,38.52114,22.17263,46.42638,35.1408,35.6267,26.2735,19.4209,6.614,30.4869,17.888,27.7868,44.7975,27.31435,16.88219,31.54278,63.79248,28.001,15.3237,5.9528,13.0128,11.5536,19.6886,44.7852,40.9414,54.66195,55.62684,77.90059,102.8049,85.47092,10.7022,6.237,16.0866,5.4557,39.8337,54.5459,46.2264,45.12693,58.8632,53.4727,77.3952,169.7686,192.622,19.3442,5.864,12.94,43.7214,141.7258,86.739,55.1282,26.4239,82.3436,111.3228,62.4725
계,준치,계,계,계,생산량:계,,4,2,1,3,6,1,0,0,0,1,1,0,4,0,3,4,1,0,1,1,0,1,1,2,2,2,1,2,1,0,0,,,0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,0,0,0,0.05,0.22,0.02,0.02,2.037,3.9767,0.0754,0.039,,0.018,0.03,,0.213,0.093,0.059,0.03,15.955,1.727,0.025,,,0.02,1.798,0.012,,0.086,0.046,0.062,5.311,0.067,0.008,0.018,0.227,,0.018,,,0.032,0.193,0.053,1.941,1.153,,,0.00205,,,0.544,0.01,,0.022,0.08,1.626,0.385,,,,,,0.184,0.02,0.07,0.021,0.01404,0.031,0.005,0.2,,,,0.05,0.229,0.828,0.221,2.616,0.142,0.018,0.018,0.01,,0.006,,,0.29,0.166,3.266,0.805,12.045,14.678,0.114,0.018,0.005,0.004,0.02,0.144,10.148,22.199,7.613,6.192,0.817,13.016,2.5828,0.4378,0.1856,0.098,0.25,0.243,7.03,2.86,12.152,12.17,61.015,6.834,0.024,,0.06,0.126,0.012,3.7274,26.051,21.573,278.622,73.998,49.837,29.77137,4.6,0.04,,0.041,1.308,1.411,10.456,71.335,54.305,212.743,45.78,34.469,2.44,0.09,0.038,0.128,1.547,1.701,17.754,203.587,9.341,33.807,61.418,14.015
계,쥐치류,계,계,계,생산량:계,,87,69,126,64,32,30,34,47,21,58,114,389,66,91,150,44,35,42,61,301,525,689,603,391,724,109,114,74,95,81,81,112,269,423,404,145,131,120,108,85,101,54,44,111,488,609,1554,4875,630,1269,85,52,119,128,151,99,139,197,212,394,467,117,191,70,115,80,66,54,96,116,134,100,115.69075,102.4326,89.9939,96.32778,92.8114,54.40166,40.53924,53.60955,224.56948,245.56053,201.02573,102.39819,243.49914,128.95805,96.0368,103.53133,97.59071,41.47616,32.01709,33.59934,88.78511,121.7661,204.06052,103.59615,147.38024,62.32759,119.49103,68.01935,61.55975,33.87505,29.6808,48.03666,182.93481,302.45615,1162.52061,189.02864,658.46598,110.4766,387.91521,126.02355,98.20651,55.29935,50.69918,36.86838,74.39274,163.84356,132.59363,145.17466,171.35846,133.81768,331.65812,171.20876,43.07649,23.66446,26.31991,58.53448,85.76063,210.58148,379.60635,169.2947,891.92531,60.41481,146.27462,109.23345,17.16042,27.4867,22.88931,32.83612,54.97845,115.82328,137.66531,108.8351,626.45684,198.81575,236.7584,112.453,47.8353,26.5944,23.3789,39.2789,93.3931,235.5162,320.3918,234.2481,178.87816,121.5703,120.20357,117.31033,71.08684,51.21506,54.2933,66.4072,105.4035,492.5252,655.9066,614.7539,747.50607,139.52581,93.87281,234.1039,123.7896,62.5401,44.0906,78.0533,78.1306,108.5299,147.5728,152.5973,130.39273,100.75978,304.49,156.54369,73.6917,31.9792,30.6604,75.2402,100.3731,270.7039,278.2966,359.8511,157.67139,58.49928,334.30797,197.03312,85.78643,21.0749,30.5696,52.0346,48.5184,121.9354,100.5498,104.6106,180.07322,137.4835,135.3649,109.9956,52.007,32.0561,18.8218,35.0656,36.1775,100.9875,110.4723,104.6256,129.4317,129.5114,63.5122,120.775,54.1599
계,청어,계,계,계,생산량:계,,681,711,2579,1004,2103,2171,893,463,50,101,1178,562,1933,533,2918,2538,5762,5376,1769,1241,703,546,1528,3433,1979,1879,6852,7170,5197,1426,2900,2036,1098,1066,6142,7727,2075,3273,3062,1974,4586,3833,5584,329,1380,1494,4972,4952,888,284,1288,2040,2062,3196,5265,2165,439,1248,4024,2106,1255,571,2494,3955,3910,4656,3031,171,222,554,948,1681,3485.9429,1545.0658,4402.5506,5644.79033,4039.09356,1404.21208,954.767,299.652,189.784,1083.4812,1031.831,3931.4333,2070.27901,2647.49035,2398.66247,3478.52025,3953.0576,3923.66663,5793.09846,2264.64114,1217.6028,663.7055,1414.82565,15301.41212,1067.59974,498.71406,3332.43711,3111.19128,2972.57578,1759.11416,2646.60945,627.09537,909.60871,2699.84726,920.12071,3276.10175,4986.77287,1232.00045,2922.97919,2662.09757,2532.82761,2421.35133,967.06823,667.03946,518.79589,1942.52673,2367.26115,2682.01307,2028.25211,838.90266,1625.71214,3825.65958,4366.69333,3142.77716,1007.55209,1836.36121,1123.74205,998.78645,622.55374,2789.62351,3521.16836,1440.55901,2188.31828,4703.30183,3185.79267,5633.11353,2703.89357,1063.73944,705.53664,1466.94992,2867.47607,3039.49233,3855.83382,1809.44851,3018.1723,3540.8729,2155.8355,2119.686,1019.1303,786.9866,466.5415,1216.4053,1769.3458,2277.1432,5924.57062,1937.64516,2772.077,3120.02465,3094.10913,1853.6536,1125.605,886.4486,732.0194,676.1027,684.5546,2963.9341,8487.71064,1400.09361,1315.06289,2609.0142,2148.9544,863.843,261.5276,1007.3764,472.0324,306.844,648.1532,1514.8456,1746.01658,897.78084,898.16589,1462.32543,831.48848,874.2935,1511.6588,671.8918,612.058,1636.173,1654.7459,1228.833,1466.80712,978.86219,717.92425,4461.51346,7343.07697,3216.2792,2675.6304,1226.7736,1269.5464,1174.1281,1172.9048,2106.4902,1048.35156,525.8436,3659.6932,6538.5013,1722.4019,1821.1517,1244.7689,803.022,359.7718,1298.6926,1519.0073,776.4789,1457.0273,850.2019,2929.7592,5877.0215,4671.9075
계,참홍어,계,계,계,생산량:계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,46,71,140,125,14,16,20,64,42,106,36,44,58,40,45,45,1,5,8,20,26,15,51,47.652,14.567,21.264,41.1097,67.4197,2.6766,2.747,7.397,33.767,11.641,25.253,44.829,56.598,39.368,24.834,24.522,51.644,10.556,3.576,19.201,50.059,29.684,36.979,51.34,69.443,46.245,24.481,34.96,43.694,1.749,8.11,41.142,34.828,22.671,33.893,178.903,26.415,31.612,25.303,33.517,52.332,4.59,7.01,17.234,36.53,28.431,35.037,60.263,32.857,36.934,26.621,63.042,97.926,0.987,6.492,27.123,98.167,34.892,35.501,53.852,54.694,35.31,54.144,61.15,60.199,1.481,11.547,38.292,44.433,32.377,43.672,72.194,60.662,52.439,43.742,58.719,123.67,3.202,8.2,47.708,56.402,76.666,88.464,79.99,140.17,69.893,86.74046,86.246,284.7206,2.9129,33.955,76.743,75.609,117.169,142.0362,170.456,234.543,191.125,232.728,261.491,223.807,11.748,31.416,116.451,184.278,152.223,113.66,300.65,444.889,310.9614,478.189,387.1247,265.199,22.514,92.1953,69.068,141.397,248.217,269.264,392.048,665.26455,293.597,355.854,311.13412,276.19,11.722,65.155,90.854,144.178,384.243,278.608,305.453,450.377,497.946,410.497,327.084,349.448,20.652,68.282,108.332,181.018,171.158,226.814,784.735,699.352,540.041,704.717,489.072,399.543
계,홍어류,계,계,계,생산량:계,,18,15,28,45,36,24,20,13,16,36,32,109,32,20,23,21,13,6,4,18,65,75,40,58,61,29,176,106,70,56,83,89,118,92,166,162,198,421,498,370,493,233,96,93,150,205,218,279,541,487,511,558,540,657,126,144,87,160,171,149,345,345,423,394,404,216,192,73,82,116,108,227,170.4571,126.4837,237.9487,329.83908,437.29305,232.485,81.7074,57.776,100.9593,118.9652,140.2546,88.478,181.524,89.16941,142.52236,232.04711,311.70466,192.69961,68.19204,57.57464,68.52071,98.93165,94.76492,113.58138,172.76028,191.05963,223.5499,248.77921,282.43878,154.53991,86.61385,59.71367,99.36739,60.57203,142.98887,151.23277,177.70298,200.86073,263.957,409.81152,362.31221,159.68735,94.4006,102.4411,138.44864,116.0335,160.82385,162.05582,198.1992,131.8687,216.43802,281.19739,357.77064,174.1624,102.62431,79.97371,55.07629,88.11523,119.47548,193.51787,222.49627,125.15011,194.17381,296.03641,368.18901,158.39764,110.23289,108.86548,130.55657,77.21668,133.10314,162.85532,198.59342,155.29343,202.4839,304.952,402.7403,259.3999,144.003,57.0474,99.8409,109.6461,183.3263,151.3106,291.79988,158.15415,171.79573,329.15187,312.5677,157.8851,56.3084,62.5633,63.0621,98.6991,123.2916,151.9658,256.43776,173.44269,190.69571,334.9898,317.954,175.0322,69.1624,61.6517,72.4856,103.5238,145.2309,162.7929,228.69572,193.57429,322.32433,419.74632,314.44877,145.9013,79.8347,75.1181,75.3305,134.355,213.6042,225.3101,451.76066,191.40608,274.78163,443.60901,385.4549,162.5343,81.5448,71.3304,55.4432,142.3775,202.3593,184.1517,263.80304,414.8792,570.3142,554.3714,405.5208,188.984,200.7863,68.6653,91.8827,112.6822,101.8978,145.66,215.4664,179.9766,409.6451,547.4839,303.2217
